sentence_id,sentiment,en_proportion,ta_proportion,na_proportion,num_switches,sentence_length,sentence
sent_09537,Positive,0.2857,0.6429,0.0714,8,14,0:55 intha sec kagave teaser aa thirumbi paathavanga mattu intha comment ku like poodu
sent_09538,Negative,0.25,0.625,0.125,3,8,1:30 PUBG la loot adikravana sudra mathri irukuj
sent_09539,Positive,0.8,0.2,0.0,2,5,Sure blockbuster   from kerala   Agree????
sent_09541,Positive,0.1429,0.8571,0.0,2,7,Mass romba maranam iruku. Vera level mass .
sent_09542,unknown,0.1667,0.8333,0.0,1,6,Style ka baap NAMMA RANJNI SIR
sent_09543,Positive,1.0,0.0,0.0,0,3,1.55  repeat  mode
sent_09544,Positive,0.7143,0.2857,0.0,2,7,Thaalaiva no one can redefine ur mass
sent_09545,Positive,0.2,0.8,0.0,1,5,Get Rajinified...  Trisha  Vijay Sethupathi
sent_09546,Positive,0.1667,0.6667,0.1667,2,6,Thalaivar 2050 LA than katchi arampipar.......
sent_09547,Positive,0.1818,0.6364,0.1818,2,11,"Thalaiver na style , style na thalaiver ... VJS na mass,Mass nna VJS"
sent_09548,Positive,0.2,0.2,0.6,1,5,Vera Vera Vera level!!!!!!  Umma!!!
sent_09549,Positive,0.0,1.0,0.0,0,7,Ipo matum ila eppavum thalaivar tha maassssss
sent_09550,Positive,0.2,0.6,0.2,3,10,Sweet Sapda porom. Yes engaluku Jan 10 annaike pongal than.
sent_09551,Negative,0.125,0.875,0.0,2,16,Pongal ku vara matha padangala...Thalaivar sathiyama Adichu under wear oda odavidaporaaru maanam pona thiruppi varadhu paathukonga....
sent_09552,Positive,0.25,0.6875,0.0625,6,16,Dei Paa.Ranjith paarudaa ithai. Ithu than naanga xpect panura Rajini... 90s kids' Rajini.... Hatts off kaa.supuraaj......
sent_09553,Positive,0.2222,0.7778,0.0,2,9,Aiyooo !!!! Trailerey Cinema maadhiri irrukkey !!! Thalaivara ethanai dhadavayavathu paarkalaam !!!!
sent_09554,Positive,0.2222,0.7778,0.0,1,9,"thalaiva unna paathona uyir poiyudichu...yenna Mazz,yenna class,yenna style...RAJINISM CONFIRMED"
sent_09555,Positive,0.0,1.0,0.0,0,10,Evanda nika porathu thalaivar munadi epo vanga da papom thalaivar 🤘🤘
sent_09556,Positive,0.25,0.75,0.0,4,8,Semma stylish thalaivar vera level..... Thalaivar eppavume massssssssssssssss....
sent_09557,Positive,0.8333,0.1667,0.0,1,6,yes it is releasing in kannada
sent_09558,Positive,0.5,0.5,0.0,1,6,Waiting but me Vijay Anna rasigan
sent_09559,Positive,0.0,1.0,0.0,0,6,Petta paraak.....kola gandula iruken kollama vidamaten
sent_09560,Mixed_feelings,0.2,0.4,0.4,2,5,10K Anti-rajinism  against 155K rajinism :)
sent_09561,Positive,0.0,1.0,0.0,0,7,Sirappana tharamana sambavatha inimel dha paakka porom
sent_09562,Positive,0.2,0.8,0.0,4,15,Ungalukku comfortable uh illlana trailera paakama irunga ......ayayo idhu nalla irke ....kola gaandu la irken
sent_09563,Negative,0.1818,0.8182,0.0,4,11,Hyhyhyhy sathiyama soldren adichi underwear oda vitruven manam pona varadhu pathuko
sent_09564,Mixed_feelings,0.2143,0.7857,0.0,4,14,Ena ya ithu.... Over stylea iruke... Love Panna thonuthe....yanala mudila..... perumale ... Vetka vetkama varuthe...
sent_09565,Positive,0.2857,0.7143,0.0,2,7,super thalaiva  petta pongal paraak marana waiting
sent_09566,Positive,0.375,0.625,0.0,4,8,Yaru viswasam teaser ku marana waiting like  pannunga
sent_09567,Positive,0.4286,0.5714,0.0,3,7,Vjs role konjam adhigmaaaa irundhurkalaaaam trailer laa ??
sent_09568,Positive,0.0,1.0,0.0,0,7,Thalaivarukku nejamavey vayasaagiduchu... sivaji than thalaivaroda peak!
sent_09569,Positive,0.0,1.0,0.0,0,7,Nada mokkaya iruk  Kaala kabali Mathiri oruk
sent_09570,Positive,0.4286,0.5714,0.0,6,7,Semma trailer rajini fans oru like potuga
sent_09571,Mixed_feelings,0.3333,0.5556,0.1111,2,9,Ellam ok but at @2:18 kudikaran aadna maadhri irundhuchi...
sent_09572,Positive,0.2222,0.7778,0.0,4,9,Yaarellam vjsethupathi oda entrya thirumbi thirumbi paathingalo like podunga
sent_09573,Positive,0.25,0.75,0.0,4,8,Epaa ena panaporam... Sweet sapade poram... Awesome... Rajnism
sent_09574,Positive,0.6667,0.3333,0.0,3,9,Gate opening sceen like Rajinis first movie... Yarulam Gavanichinga
sent_09575,Positive,0.1333,0.8667,0.0,4,15,"Na kuda mokkaya irukumnu nenachan, but nalla dhaan iruku ...  But Theatreku ponuma nu yosanayave iruku..."
sent_09576,Positive,0.1667,0.8333,0.0,2,6,Mokkayadha irukku avlo onnum scene illa.
sent_09577,Positive,0.2,0.8,0.0,2,5,Thalaivar pongal begins 🤘🤘 petta paraak
sent_09578,Positive,0.2222,0.7778,0.0,2,9,Maasu maranam tough uh tharanum athuku ivantha poranthu varanum ....
sent_09579,Positive,0.1429,0.8571,0.0,2,7,Dei yen da porama patu dislike podduriga
sent_09580,Positive,0.2308,0.7692,0.0,6,13,Ipdi oru Rajini film tha expect panninom ellarum..  naanga expect pannina pazhaya Rajini
sent_09581,Positive,0.25,0.75,0.0,4,8,Indhamari hostel warden kedaicha ellarum hostel dhaan povaanga!!!
sent_09582,Positive,0.1667,0.8333,0.0,1,6,Dislike pannunavanellam porama pudicha sori naaikal....
sent_09583,Positive,0.0,1.0,0.0,0,8,Rompa nallukku apro kojam kurumpa pakka porom thalaivara
sent_09584,Positive,0.2222,0.7778,0.0,2,9,Tharu maru. Thalaiva. Love u. Idhu thanda rajini padam
sent_09585,Negative,0.0,1.0,0.0,0,6,Tamil Nadu naasama povathu uruthi.... Thuuu
sent_09586,Positive,0.3571,0.6429,0.0,1,14,Pakka thana pora intha kaali oda aattatha Thalivar Vera level only one super one
sent_09587,Positive,0.8889,0.1111,0.0,1,9,Looks like it's a trend setting film from Rajini
sent_09588,Positive,0.25,0.625,0.125,4,8,Petta  Thara Local & Vera Level   Anirudh BGM MaranaMass
sent_09589,Positive,0.4,0.6,0.0,3,10,"Thank you Karthick subhuraj sir, because thalaivar...vichi kallakitinga.mass marana mass"
sent_09590,Positive,0.375,0.625,0.0,2,8,petta visvasam pongal get ready fans parrrraaaaakkksampavam sirappu
sent_09591,Positive,0.1111,0.8889,0.0,2,9,Rajini siripa vida sethupathy siripu vera level thalaivan sethupathy
sent_09592,Negative,0.1667,0.8333,0.0,4,12,Thevadiya luku porantha Pundachi magan tha dislike kudikuran.... Dislike ku  porantha paiyagula...
sent_09593,Negative,0.2727,0.6364,0.0909,3,11,10k dislikes potathu namma pondati pulla sentiment boys ah than irukum.
sent_09594,Positive,0.6667,0.3333,0.0,7,12,on Vijay on ajith one and only Super Star Rajinikanth is maas
sent_09595,Positive,0.6923,0.3077,0.0,4,13,Karthik subburaj  v believe i u ya so pls save us and Thalaver
sent_09596,Positive,0.0,1.0,0.0,0,7,Pakka thane pora intha Kaali oda aattatha...
sent_09597,Positive,0.0,1.0,0.0,0,8,Paaka thaana pora indha kaali oda aatatha Visvasam🤣🤣
sent_09598,Positive,0.125,0.75,0.125,1,8,90s kids ku Padaiyappaku apram oru tharamana padam
sent_09599,Positive,0.0,1.0,0.0,0,6,Ennada ithu Marana masssss ah iruku........
sent_09600,Positive,0.1667,0.8333,0.0,2,6,Solama kolama ipidi thideer treat aaa....wow
sent_09601,Positive,0.625,0.375,0.0,4,8,Padam First day 1 show Pathavanga Like podunga
sent_09602,Positive,0.2857,0.7143,0.0,3,7,Movie pathathuku apuram kuda trailer paka thonuthupa
sent_09603,Positive,0.5,0.5,0.0,4,6,Innaikki night show poravanga like podu
sent_09604,Positive,0.1667,0.8333,0.0,2,6,h vinoth super ji thala masssssssssss
sent_09605,Positive,0.2222,0.7778,0.0,4,9,Padam paththudu vanthu  trailer pakka vanthavanga mattum like podu
sent_09606,Positive,0.0833,0.9167,0.0,2,12,Padam sema Vera level ithu pengal mattum illa aangalum paarka vendiya padam
sent_09607,Positive,0.6364,0.3636,0.0,4,11,Pakka pink than... but action jaasthi... but pink than enakku pidichuruku
sent_09608,Positive,0.2222,0.7778,0.0,4,9,Yaru ellam Yuvan BGM kaaga thirupi thirupi Trailer pakuriga
sent_09609,Positive,0.1111,0.8889,0.0,2,9,Paadam paathu tu aparom thurupi trailer paakaravaga laa yaaru
sent_09610,Positive,0.4545,0.5455,0.0,4,11,Padam Vere level from Thalaivar veriyan.  Abirami big boss performance seme!!!
sent_09611,Positive,0.4286,0.5714,0.0,5,7,"Movie pathutu vanthu teaser pakuravanga, like pannuga"
sent_09612,Positive,0.3,0.7,0.0,2,10,"Kadavula, ajith aaa aaa aaaaaaaaaaaa thala     God is   my, thala"
sent_09613,Positive,0.3333,0.6667,0.0,2,9,Movie again pakkanum pola eruku Cha epa pappeno waiting......
sent_09614,Positive,1.0,0.0,0.0,0,7,pink movie in hindi .final dialouge superrrr.
sent_09615,Positive,0.125,0.875,0.0,2,8,Ajith nadikkum near Konda Paarvai Thala Ajith🤘🤘🤘🤘🤘lathish liek
sent_09616,Positive,0.1765,0.8235,0.0,6,17,Ithu enna amitha bchan movie ya. But Thala ethu sonalun ethu senchalum epadi act pnalum  engaluku pudikummm
sent_09617,Positive,0.25,0.75,0.0,8,16,"Thala sonna rules ah follow panna poravanga,inime girls ah thappa paaka maatom nu solravanga like pannunga...."
sent_09618,Positive,0.3333,0.6667,0.0,3,6,Padam blockbuster nu solravanga matum like
sent_09619,Positive,0.25,0.75,0.0,4,8,Padaam pathuty vanthutu trailer pathavanga oru like poduga
sent_09620,Positive,0.2,0.8,0.0,2,5,Yarullem fdfs patthutu inga varinga ...
sent_09621,Positive,0.375,0.625,0.0,3,8,Intha padam pudichavanga like pannunga seruppadi to haters...
sent_09622,Positive,0.2857,0.7143,0.0,1,7,Yarellam padam paarthaachu??? Arputhamaana padam...don't miss it...
sent_09623,Positive,0.5,0.5,0.0,3,6,Padam vera level  Thala fans hit
sent_09624,Positive,0.2778,0.7222,0.0,5,18,Movie Chancey Ella yuvan songs and music unna Vida Vera yarum evlo Nalla pottu eruka mattanga.....love u Thalaaaaaa
sent_09625,Positive,0.2,0.8,0.0,4,10,Padam Parthavanga vera level nenaichavanga lam oru like ah podunga
sent_09626,Positive,0.5455,0.1818,0.2727,2,11,831k likes  76k comments  14 million views night kulla vandhudum super
sent_09627,Positive,0.25,0.75,0.0,2,4,Padam Vera level  Thalaaaaa
sent_09628,Positive,0.3333,0.5,0.1667,3,6,After FDFS Padam vera level #THALA
sent_09629,Positive,0.2,0.8,0.0,2,5,Yaarellam movie paathutu inga vanthiga
sent_09630,Positive,0.75,0.25,0.0,1,4,Ajith Voice - my god !!
sent_09631,Positive,0.1667,0.75,0.0833,4,12,Mrg vara wait pana mudiyama Trailer pathu Veri yetha vanthavinga elam yaru...
sent_09632,Positive,0.125,0.75,0.125,2,8,Thtr la inaki paka porvanga Mattum like pannunga
sent_09633,Positive,0.3333,0.6667,0.0,5,9,Movie pathutu vanthu trailer... (thala)pakravaga like podugapa..... Thala verigala...
sent_09634,unknown,0.625,0.125,0.25,1,8,Telugu remake in NBK movie name lawyer saab
sent_09635,Positive,0.6364,0.2727,0.0909,3,11,1999 super hit movie vaali continuously 2019 blockbuster movie nerkonda paarvai
sent_09636,Positive,0.1111,0.8889,0.0,2,9,"Dei Nala padam da, ithula epadi da fight varum?"
sent_09637,Positive,0.3333,0.6667,0.0,3,6,Super aana thala kku set aakale
sent_09638,Positive,0.2857,0.7143,0.0,3,7,Nalaiku thala ya pakaporom....marana waiting....for Thalapathy fans
sent_09639,Positive,0.4545,0.5455,0.0,8,11,Thala just mass action ila best marana mass action movie daaaaaa
sent_09640,Positive,0.2667,0.6,0.1333,8,15,ayo enga oorla 1 week ku ticket aah book panni vachitanungale... 1 ticket kooda kedakalaye...
sent_09641,Positive,0.625,0.375,0.0,3,8,Shraddha shrinath fans from Karnataka hit like here.....
sent_09642,Positive,0.375,0.5,0.125,3,8,tmrw film release.. inikum trailer pakka vanthavinka yaru
sent_09643,Positive,0.3333,0.6667,0.0,1,6,Waiting for thala dharisanam nalaiku pwolikalam
sent_09644,Positive,0.3636,0.5455,0.0909,4,11,Tomorw nkp movie first show paka kathirupavaga mattum oru like poduga
sent_09645,Positive,0.3125,0.6875,0.0,8,16,naalaiku thala darisanam wait panna mudiyala innaiku full ah nkp trailer paakravanga oru like a podunga
sent_09646,Positive,0.5714,0.4286,0.0,5,7,Vera level from Karnataka fan  Thala fans 🤚🤚🤚
sent_09647,Positive,0.2857,0.7143,0.0,3,7,Trailer parthutu verii yethitu irukavaga like pannuga
sent_09648,Positive,0.625,0.25,0.125,4,8,Nkp movie ku Ticket book pannavanga hit like
sent_09649,Positive,0.2,0.8,0.0,4,10,naliku moviekaga iniku trailer pathu veri aethika ethana per vandurkinga????
sent_09650,Positive,0.1667,0.8333,0.0,2,6,Neraya neraya nerayaaaaaaa peru waiting thala
sent_09651,Positive,1.0,0.0,0.0,0,5,BOOKED TICKETS... THURSDAY EVENING SHOW
sent_09652,Positive,0.4667,0.4667,0.0667,8,15,Reviews pathutu vanthavanga yarrellam  August 8 ku waiting  Bharath Subramanian entry (Thala name in NKP)
sent_09653,Positive,0.0,1.0,0.0,0,8,Abiya oh thala kudava nadichurukka kadavule abi alugachi
sent_09654,Positive,0.0,1.0,0.0,0,7,Idhula abi ah ipa dha pa pakaren
sent_09655,Positive,0.1818,0.8182,0.0,1,11,Oruthar mela neenga visuvasam katrathukaga inoruthara yen asinga paduthuringa ...dialogue nice
sent_09656,Positive,0.2,0.8,0.0,5,15,movie naticha Oru oruththangaloda interview pathutu pathtu intha teaser pakuren pa semma mass thala nenga
sent_09657,Positive,0.2857,0.7143,0.0,2,7,Trailer pathu veri aetha varavanga yaravathu..??!! Waitinggg
sent_09658,Positive,0.5,0.5,0.0,3,6,Firstday first porvanga mattum like podungga
sent_09659,Positive,0.3,0.6,0.1,4,10,8th yaru yailam leave apply pani irukiga  oru like poduga
sent_09660,Negative,0.1429,0.7143,0.1429,1,7,1:10 bigboss abirami periya mairu maari kaththara
sent_09661,Positive,0.8,0.2,0.0,1,5,"Now watching fans like pannunga ,"
sent_09662,Positive,0.4,0.2,0.4,1,5,Thalaaaa jst 3 days more
sent_09663,Positive,0.2,0.4,0.4,1,5,0:47 goosebumps bgm thala + yuvan
sent_09664,Negative,0.5714,0.4286,0.0,4,7,Film flop nu sorlavaga Like panuga dudes..
sent_09665,Positive,0.2857,0.4286,0.2857,3,7,Guys inum 170K Likes Vantha 1M Vanthurum....!!
sent_09666,Positive,1.0,0.0,0.0,0,5,I am waiting waiting waiting
sent_09667,Negative,0.0526,0.9474,0.0,2,19,naanum thala rasikan thaan aana intha padam sema mokkaiyathaan irukkum naan intha padaa thha paaka theatrekke pogamatten mokkaiya irukkum;#&#*'&#(#&@
sent_09668,Positive,0.8,0.2,0.0,2,5,Waiting for Thalaaaaaaaaaaaaaaaaaaaaaaa back with
sent_09669,Positive,0.5,0.5,0.0,3,6,G***mala thala tucker doi!!!! Film blockbuster!!
sent_09670,Positive,0.625,0.375,0.0,1,8,"Ayioooooo THALA,, SEMA, AM EXCITED TO UR SCREEN,,,,,,,"
sent_09671,unknown,0.75,0.0,0.25,0,8,Ye movie to bollywood pink ki remek hai....
sent_09672,Positive,0.6667,0.3333,0.0,2,6,"Ithu, Hindi movie 'pink' remake pannathu."
sent_09673,Positive,0.4286,0.5714,0.0,5,7,Pink movie ka remake hai ye movie
sent_09674,Positive,0.2222,0.7778,0.0,2,9,Ajith idhe mari diff diff ana padam panna nallarkum
sent_09675,Positive,0.4444,0.5556,0.0,5,9,Today trailer paaththu padam paakka wait panravangka like podungka.
sent_09676,Positive,0.8333,0.1667,0.0,2,6,Bigg boss abirami I am waiting
sent_09677,Positive,0.5,0.3333,0.1667,1,6,4days to go for thala darisanam
sent_09678,Positive,0.0,1.0,0.0,0,14,Unmayana  kelvi.. Oruvarukku visvasatha katta  Innouvana asinga paduthi taan kattum... enda muttal manidanin ulagam...
sent_09679,Positive,0.3,0.7,0.0,4,10,Thaalaaaaaaaa...padam nerunga nerunga again again paathu veri ethikiravnaga like podunga
sent_09680,Positive,0.2222,0.7778,0.0,2,9,sema ya iruku thala thala than...I love you thala
sent_09681,Positive,0.25,0.75,0.0,5,12,Theatre ulla poi movie parkura varaikum paartha piragum kooda trailer paarkuratha niruthatheenga
sent_09682,Positive,0.4286,0.5714,0.0,4,7,Chennai la booking start aagiduchu movie ku
sent_09683,Positive,0.25,0.6667,0.0833,4,12,Innum 5 naal than erukku....NKP ku waiting la erukkavanga hit like... Thala....
sent_09684,Positive,0.3333,0.5556,0.1111,1,9,Pinga vida Nkp trilar mass tala i love  you
sent_09685,Positive,0.25,0.75,0.0,2,4,Thala  always gethu dha
sent_09686,Positive,0.4444,0.4444,0.1111,3,9,Aug 8 fdfs ticket eduthavn lam oru like podu
sent_09687,Positive,0.6,0.2,0.2,1,5,THALA .. WAITING FOR AUG 8
sent_09688,Positive,0.6364,0.2727,0.0909,3,11,August 8-12 .am first day first show paka poravanga like panunga
sent_09689,Positive,0.1176,0.8824,0.0,4,17,Enna Da  Vara vara Thala an thalapathy Ku hater lam koraichikunu varadhu   Dislike la romba kamiya irruku
sent_09690,Negative,0.4286,0.5714,0.0,2,7,Sri mahalakxmi   tealugu movie  full movie  dibieng
sent_09691,Positive,0.25,0.5,0.25,6,12,Dai nkp traileruku 800k like  Singapenne pattukku 765k like da Only thalapathi
sent_09692,Positive,0.3333,0.5,0.1667,1,6,Thala ajith nerkondaparvai just 7 days
sent_09693,Positive,0.2222,0.7778,0.0,3,9,Pppppaaa apdi iruku semma  ethana time tha pakarathu..eagerly waiting
sent_09694,Positive,0.125,0.875,0.0,2,8,Neraya neraya ....iruku ...sikiram Release panuga ...thala Veriyan
sent_09695,Positive,0.3333,0.6667,0.0,3,6,Superb   Jiiva Kooda Oru Film Pannanum
sent_09696,Positive,0.4286,0.5714,0.0,4,7,Thala Mass Speech  Likes Panunga Comments Panunga
sent_09697,Negative,0.0714,0.9286,0.0,2,14,semma mokka onnume phriyala thalabathi trailor varuthu Peru bhigilu therikka poguthu thalabathi fan da
sent_09698,Positive,0.0769,0.9231,0.0,2,13,Thala mass Pakka gentleman Ippadi niraye niraye niraye padam pannuvaar. Ethirinke paathitt poyitter
sent_09699,Positive,0.375,0.5,0.125,3,8,Only 7 days .  Thala bloods..... .. therika vidalama pangaligalaaaa
sent_09700,Positive,0.3333,0.6667,0.0,3,6,Today pathavan mattum like ah podu
sent_09701,Positive,0.0909,0.9091,0.0,2,11,Padam blockbuster aana enna aavalana enna.. nama poi namma velaiya papom 🤪
sent_09702,unknown,0.0,1.0,0.0,0,6,manju checheye kurahum koodi ulpettuthanam ayirunooo
sent_09703,Negative,0.1667,0.8333,0.0,2,6,Vetrimaran standard ku illadha madhiri iruku
sent_09704,Positive,0.1429,0.7143,0.1429,1,7,Two weeks vijay tvla potruvan appa pathukalam
sent_09705,Positive,0.2857,0.7143,0.0,1,7,Super trailer  pudhumai vettrimaran Danush vettri kootani
sent_09706,Positive,0.4286,0.2857,0.2857,3,7,BGM vera level gv Prakash fan daw
sent_09707,Positive,0.1333,0.8667,0.0,4,15,"Rasanai illadha pullingow, apdi enna korai ah kandu pudichitanga indha video lae dislike panra alavukku"
sent_09708,Positive,0.1176,0.8824,0.0,1,17,Nammatta kadu iruntha vangikkuvanunga Nammatta roova iruntha pudingikkuvanunga Namma padippa mattum eduthukkave mudiyathu chithambaram Vera level dialogue
sent_09709,Negative,0.0,0.8333,0.1667,0,6,BGM engeyo ketta mathiri irukk..  veeram
sent_09710,Positive,0.4444,0.4444,0.1111,4,9,@1.10 dhanus looks remain Kamal Hassan look in virumandi.
sent_09711,Negative,0.2222,0.6667,0.1111,2,9,Enna da nkp theme music ah 0:42 pottu irukinga??!!!
sent_09712,Positive,0.1667,0.8333,0.0,2,6,Danush gethu ....stop sila mokkapadangal maaaar3eee
sent_09713,Negative,0.375,0.625,0.0,5,8,Nallaarukkuppaa.   Olli meesa = Like  Meesa with thaadi = comment
sent_09714,Mixed_feelings,0.0,1.0,0.0,0,10,"Vetrimaran unakku ratham, kolai, aruval ithu illamma padam edukka theriyatha ???"
sent_09715,Negative,0.3846,0.6154,0.0,5,13,Worst trailer. Kai la katheyoda suthuravana hero a katratha first nepanguna mental gala
sent_09716,Positive,1.0,0.0,0.0,0,6,It Seems like  MUST WATCH FILM
sent_09717,Positive,0.625,0.375,0.0,4,8,Great #dark #vetrimaaran #dhanush #gvp  #kalaipulithanusir ..master piece
sent_09719,Positive,0.0,1.0,0.0,0,6,Asuran tha mass vera yethuvun illa
sent_09720,unknown,0.2222,0.7778,0.0,3,9,Is movi ka music bahut dasu hh jai asuran
sent_09721,Positive,0.4286,0.5714,0.0,3,7,Innum ye trending la varla3.4 m views
sent_09722,Positive,0.1667,0.75,0.0833,2,12,Gv prakash theme music pichu uthurathu....intha deepavaliku asuran ku thanga vettai da..
sent_09723,Mixed_feelings,0.2727,0.6364,0.0909,3,11,300 times kum mele paarthutte marana mass da...   Fan from kerala
sent_09724,Negative,0.1,0.7,0.2,2,10,"Ennapa GV,  bgm viswasam matri iruku.. athukula copy adicha epudi.."
sent_09725,Positive,0.6667,0.1667,0.1667,1,6,I like gvp fan bgm therikkutha
sent_09726,Positive,0.0,1.0,0.0,0,17,"Dhanush anna kazhuthula ruthrasha kotta illa, karuppu kairu mattum irukku, avuroda pasangalukum athey maari kairu kazhuthula iruku"
sent_09727,Positive,0.0,0.8571,0.1429,0,7,1:19 la paarunga muttu muttu teejay irupaaru
sent_09728,Positive,0.3333,0.6667,0.0,3,9,TEEJAY anna marana mass getup in asuran Tamil cinema
sent_09729,Positive,0.3846,0.5385,0.0769,7,13,Please telugu version kuda dub cheyandi danush sir ki telugu fans kuda unnaru
sent_09730,Positive,0.8333,0.1667,0.0,1,6,Vera level movie I am waiting
sent_09731,Positive,0.1429,0.8571,0.0,2,7,BALAGI SAKTHIVEL SIR SARIYA PORUNTHIRUKARYAA POLICE KARARA
sent_09732,Positive,0.2,0.7,0.1,2,10,Epdi national award ipove vangikratha illa aprm neengale kooptu kudupingala
sent_09733,Negative,0.0,1.0,0.0,0,9,Raja raja cholan kita aditchi vaangirukka vendiyadhaana daa paadu
