sentence id,codemixed text,monolingual text
2025-05-01T16:37:51.500609,suspect peru dilli. i am waiting for kaithi.,The suspect's name is Dilli. I am waiting for Kaithi.
2025-05-01T16:37:55.878355,"Padam Blockbuster Tha kandippa, Maranaaaa waitingggggggg for Kaithiiiiiiiiiiiiiii","The movie is definitely a blockbuster, I am eagerly waiting for Kaithi."
2025-05-01T16:38:00.162020,Trenda maathungadabigil = like Kaithi = comment,Trend will change like Kaithi = comment
2025-05-01T16:38:05.040034,Kaithi diwali Bigilu poolu nu oorma ponga da palvadi vgay pans,"Remember the Diwali in Kaithi with Bigilu fireworks, my friend Palvadi Vijay."
2025-05-01T16:38:09.243048,Lokesh kanagaraj movie naalae.... English Rap....Song vandurum,Lokesh Kanagaraj's movie will have an English rap song.
2025-05-01T16:38:14.467987,Rip Sr Prabhu punda mavan... Ne theru Kodi thaan di... Sad luck Karthi and Lokesh Anna...,"Rest in peace, Prabhu's stupid son... You're the street king, man... Tough luck, Karthi and Lokesh brother..."
2025-05-01T16:38:19.279030,#kaithi padam vera level ah iruka poguthu... Eagerly waiting,The movie Kaithi is going to be next level... Eagerly waiting.
2025-05-01T16:38:23.388987,Verraaaaaaaaaaaaaaaaaa levellllll ughhh annaaaa..... Waiting for mass success,"Absolutely amazing level, ugh brother..... Waiting for huge success."
2025-05-01T16:38:27.540879,Bigil varuma nu therila yea,I don't know if Bigil is coming yet.
2025-05-01T16:38:33.076105,Karthi (kailii vettii) kattitu naducha Padam hit and blockbuster thann Antha varusaiyil ithuvum ondruuu,"Karthi acted with a mustache and the movie was a hit and blockbuster that year, this was also one of them."
2025-05-01T16:38:39.383424,Yen da night liye eduthu vechu irukinga but trailer bgm bangam,Why did you take it out for the night but the trailer bgm is awesome.
2025-05-01T16:38:44.483532,Yaarellam bigil update paathutu inga vandhinga like podunga,"Everyone who has seen the Bigil update has come here, please like it."
2025-05-01T16:38:49.029449,@Bigil trailer vantha Entha padamum diwaliki varlanu solliduvaanga paakringala.... Only for Thalapathy......,"""The Bigil trailer has arrived, they'll say every movie is for Diwali, just watch... Only for Thalapathy..."""
2025-05-01T16:38:54.119819,Unique one logesh kanagraj never disappoints simple ah sollanumna raaav ah iruku,"Unique one Logesh Kanagaraj never disappoints, to put it simply it's amazing."
2025-05-01T16:38:58.574439,Wishes from nadippin nayagan Suriya fans,Greetings from superstar actor Suriya's fans.
2025-05-01T16:39:02.848369,Sam.C.S BGM Vera level la eruku ....,Sam.C.S's background music is at another level.
2025-05-01T16:39:06.873619,Amazing rajini sir and akshay sir,Amazing Rajini sir and Akshay sir.
2025-05-01T16:39:12.839634,Jai super star Rajinikanth sir Akshay Kumar sir and the genius Shankar sir,"Jai superstar Rajinikanth sir, Akshay Kumar sir and the genius Shankar sir."
2025-05-01T16:39:17.047712,Superstar rajinikanth sir's die hard fans kill this like button,Superstar Rajinikanth sir's die hard fans should smash this like button.
2025-05-01T16:39:21.641421,Thank you rajini sir and shangar sir,Thank you Rajini sir and Shangar sir.
2025-05-01T16:39:25.908917,720 la vachu pathe 360 la pakura maari iruku,It looks like we're watching something on 720p that was originally in 360p.
2025-05-01T16:39:29.596571,Teaser pathutu olu otavanungala oora vitu odungada,"After watching the teaser, those who can't handle it should run away from the town."
2025-05-01T16:39:33.717303,Ur Favorite Hero ? Like Rajinikanth Comment Vijay,"Who is your favorite hero? If you like Rajinikanth, comment Vijay."
2025-05-01T16:39:37.473255,I support 2.0...no...i support Indian Cinema,I support 2.0...no...I support Indian Cinema.
2025-05-01T16:39:41.607719,Rajani sir's akshay gi fans put ur like here,"Rajani sir's Akshay fans, put your likes here."
2025-05-01T16:39:48.163289,thalaiva vera lvl ....superstar Rajnikanth 2.0 khooo khoooo,"leader, another level ....superstar Rajnikanth's 2.0 is wow wow"
2025-05-01T16:39:52.539070,Thalivaaaaaaaaa neeee semma i love u soo muchmake way for the king,Thalivaaaaaaaaa you are amazing I love you so much make way for the king
2025-05-01T16:39:56.848771,"Ippudi oru trailer vechukittu ethuku da teaser vitinga , mirattal po visuals la stunning ah iruku","Why did you release a teaser after taking such a trailer, the visuals in Mirattal are stunning."
2025-05-01T16:40:00.651900,Vera level la iruku! VFX is awesome....,It's on another level! The VFX is awesome....
2025-05-01T16:40:04.285735,Kisi kaam ki language me release kero. Chawloo !,"Release it in a useful language. Hey, you!"
2025-05-01T16:40:08.707211,SUPERSTAR + CHILHOOD FANS+ HIT LIKE,"Superstar and childhood fans, hit the like button."
2025-05-01T16:40:13.051828,Super star RAJINI fans like here,Super star Rajini fans are here.
2025-05-01T16:40:17.593404,ARE YOU EXPECTING HAPPY DEEPAVALI FORCE DIALOGUE IN 2.0 MOVIE,Are you expecting the Happy Deepavali Force dialogue in the 2.0 movie?
2025-05-01T16:40:21.515883,But still vfx not upto mark,But still the visual effects are not up to the mark.
2025-05-01T16:40:25.133243,Verithanma irruku... Love frm suriya fans,It's amazing... Love from Suriya fans.
2025-05-01T16:40:30.152345,Rajini + sankar + ar rahman = vera level.. intha combo kkaaga tharalaama paakalam,Rajini + Shankar + AR Rahman = next level.. I can't wait to see what this combo has in store.
2025-05-01T16:40:35.635516,Massive visual extravaganza .Proud moment to Indian cinema,Massive visual extravaganza. Proud moment for Indian cinema.
2025-05-01T16:40:39.628547,Omg... Aaaaaaaaaaaaaaaaaaaaaaaaaaa bap re bap blockbuster,Oh my god... Aaaaaaaaaaaaaaaaaaaaaaaaaaa oh my god it's a blockbuster.
2025-05-01T16:40:43.684006,i love you thalaivaaaaaaaa welcome to #2.0,"I love you boss, welcome to #2.0."
2025-05-01T16:40:47.997848,otha ...padam na ithu padam... shankar vera level,Wow...this is what a movie should be like...Shankar is on another level.
2025-05-01T16:40:53.044103,Hit like for akshay kumar and rajni sir awsome trailer,Hit like for the awesome trailer of Akshay Kumar and Rajni Sir.
2025-05-01T16:40:57.602984,Trailer ya itdu ppa Seema mass irukku,"The trailer looks great, Seema is awesome."
2025-05-01T16:41:02.809620,Antha 68 Peru Mattu en Kaila kedacha,Those 68 people and the money I got in my hand.
2025-05-01T16:41:06.398800,Superstar fans +arr fans +Akshay Kumar fans+ Shankar fans hit like,"Superstar fans, AR Rahman fans, Akshay Kumar fans, and Shankar fans, hit like."
2025-05-01T16:41:11.143949,Mass of massa Tamil cinima to Hollywood level Vara level Shankar rajinikhanth tamilandaaaa,"Mass of massa Tamil cinema is reaching Hollywood level, Shankar and Rajinikanth are taking Tamil cinema to great heights."
2025-05-01T16:41:15.011179,Thalaivaaaaaaa celebration started Love u Thalaivaaa,"Leader, the celebration has started. Love you, leader."
2025-05-01T16:41:19.535168,Paravala etho teaser oda trailer pakkala 1time,"Don't worry, it's just a teaser trailer, not the full one yet."
2025-05-01T16:41:25.536382,Am Chitti reloaded version 2.0 samaaaaaaaaa,I am Chitti reloaded version 2.0 awesome.
2025-05-01T16:41:29.920299,I'M WAITING SANKAR ANNNA NEXT ANNIYAN 2 DIRECTOR SHANKAR CHIYAAN VIKRAM FANS VERY SOON ATHUKKU ME LA,"I'M WAITING SANKAR ANNA, NEXT ANNIYAN 2 DIRECTOR SHANKAR, CHIYAAN VIKRAM FANS VERY SOON FOR THAT IN ME LA"
2025-05-01T16:41:33.658872,Akshay Kumar fans hit like here,Akshay Kumar fans click like here.
2025-05-01T16:41:39.033613,Enna Karumam Da Ithu....Next Kochadaiyan On The Way...Appa Ivan Pomma Padam Yeaduthu Vachu Irukan Pa.....,"What a tragedy this is... Next Kochadaiyan is on the way... Dad, this guy has brought back the golden film again..."
2025-05-01T16:41:44.390816,TAMIL MOVIE 2.O KING IN INDIA WONDER SUPER STAR AN SANKAR'S MASS MOVIE,The Tamil movie 2.0 is a blockbuster in India featuring the wonder superstar and Shankar's mass movie.
2025-05-01T16:41:48.186320,Super star awesome vfx kola kuthu,The superstar is awesome and the vfx is fire.
2025-05-01T16:41:52.228626,#Thalapathy Fans Hit Like! #SarkarDiwali,#Thalapathy Fans Press Like! #SarkarDiwali
2025-05-01T16:41:56.111445,Rajinkanth fan from age 1 like here,Rajinikanth fan from age 1 like here.
2025-05-01T16:42:00.135087,Epic scene @ 0:54 .. Attakasama iruku trailer..,The epic scene at 0:54 is amazing in the trailer.
2025-05-01T16:42:03.973420,O my god i love you #2.0,Oh my god I love you #2.0
2025-05-01T16:42:08.249021,Ena Da bomma Padam eduthu vachirukeenga,"What a great movie you've made, dude."
2025-05-01T16:42:13.230039,2000 crore ki kamai hundred percent,Earning 2000 crores is a hundred percent.
2025-05-01T16:42:18.303563,Tamilcinema Na ennanu kaatanum get Ready audience,"Tamil cinema is going to show what I am, get ready audience."
2025-05-01T16:42:22.378141,All d best from Andhra allu Arjun fans,All the best from Andhra Allu Arjun fans.
2025-05-01T16:42:27.164473,Dislike poda ypdi da mansu varudhu?,"How can you dislike it, man? It's so annoying."
2025-05-01T16:42:31.450285,Shankar + Rajani + Akki,"Shankar, Rajani, and Akki"
2025-05-01T16:42:35.074128,Vera level is also not enough its unbelievable,Another level is also not enough it's unbelievable.
2025-05-01T16:42:38.216166,Biggest block buster film in India,The biggest blockbuster film in India
2025-05-01T16:42:43.365145,"bhai gazab ab ye movie hila dega pure bollywood ko,..","Bro, this movie will shake up the entire Bollywood industry."
2025-05-01T16:42:47.050381,hit like for rajni if you are a true rajni fan,Press like if you are a true Rajni fan.
2025-05-01T16:42:51.704365,Mass good work keep on rocking SUPERSTAR 2.0,"Massive good work, keep on rocking SUPERSTAR 2.0."
2025-05-01T16:42:56.354793,Thalaivarrrrr vera level......love u soooo muchu rajini sir....,"Leader, you're on another level......I love you so much, Rajini sir...."
2025-05-01T16:42:59.997650,Hit a like for super star,Hit a like for the superstar.
2025-05-01T16:43:04.854481,663 my view I am Telugu die hard fan of Rajini sir,663 is my view. I am a die-hard Telugu fan of Rajini sir.
2025-05-01T16:43:09.175918,50k views in 4 minutes,50 thousand views in 4 minutes
2025-05-01T16:43:13.428528,Padam Vera level la iruka pothu I'm waiting,"The movie is at another level, I'm waiting."
2025-05-01T16:43:17.189680,25k + likes views within 5mins!,25 thousand plus likes and views within 5 minutes!
2025-05-01T16:43:21.423648,Annai kalikambal movie vfx is better,The visual effects in the movie Kalikambal are better.
2025-05-01T16:43:25.262583,sarkar thalapathy fans hit like...,Sarkar Thalapathy fans hit like...
2025-05-01T16:43:29.585638,Thalaivaaa romba neram unga teaser ku wait pannitu irundhen...ipo thaa pakkura,"I have been waiting for your teaser for a long time, my leader...only now am I seeing it."
2025-05-01T16:43:34.328420,super star rajini fans like here,Super star Rajini fans are here.
2025-05-01T16:43:38.139616,Adra adra adraaaa......Nee vaa thalaivaaaaa...... Vera level...,"Come, come, come my leader...... You are next level..."
2025-05-01T16:43:42.225967,Thaaa kolla marana masss thalaivaa nee Vera level,"Wow, it's super cool, you are amazing at another level, boss."
2025-05-01T16:43:47.017773,Tamizha Na la mudiyatha thu ethuvume illa...#Sankar sir proof it...2.0v va support pannuvom Na like pannunga,"There is nothing impossible in Tamil Nadu... Director Shankar has proved it... We will support 2.0, please like it."
2025-05-01T16:43:51.925800,akki paji n rajni paji fans like,Akshay Kumar and Rajinikanth fans like
2025-05-01T16:43:55.907752,Thalaivaaaaaa marana mass,"Boss, it's extremely stylish."
2025-05-01T16:44:00.132859,Thalaivaaa... Ennaa thalaivaaaa graphics idhuuu.....really dissapointed,Boss... What is this boss... The graphics are really disappointing...
2025-05-01T16:44:04.693804,Vera Vera level da version 2.0,Another level version 2.0
2025-05-01T16:44:09.028783,Hit like if you like to hit,Hit like if you like to hit.
2025-05-01T16:44:13.964520,semma 2.0.....kanna suma trailer tha main picture innu pakilla. . suma adrudhuilla,"The trailer of 2.0 is really great, but the main picture is not as good as expected. It's not that impressive."
2025-05-01T16:44:18.296751,Rajini - Shankar fans hit like,Rajini and Shankar fans should hit the like button.
2025-05-01T16:44:22.662588,Not worthy vfx illana shakthi man pakkura mathiri than irukkum,Not worthy vfx otherwise it will look like Shakthi Man's work.
2025-05-01T16:44:27.563882,Hit like u r a rajinikanth fan,Hit like you are a Rajinikanth fan.
2025-05-01T16:44:31.403577,Rajnikant And Akshay Sir Hit Like Button Share Movie,Rajnikant and Akshay Sir hit the like button and share the movie.
2025-05-01T16:44:35.311804,promo video vfx super from rajni fans..,The promo video's vfx is superb from Rajni fans.
2025-05-01T16:44:40.333515,Superstar of Mass Class Rajinikanth... #2Point0 Indian Cinema Pride and Shankar and ARR Make India Big....,The superstar of mass class Rajinikanth... #2Point0 is Indian cinema's pride and Shankar and AR Rahman make India proud....
2025-05-01T16:44:43.964460,Rajini sir fans from andhra like here,Rajini sir's fans from Andhra like him here.
2025-05-01T16:44:48.193471,Rajnikant And Akshay Sir Hit Like Button Share Movie,"Rajnikant and Akshay Sir, please like and share the movie."
2025-05-01T16:44:52.576507,Hit like for Rajnikanth sir and Akshay Kumar.. ek like to bnta h,Hit like for Rajnikanth sir and Akshay Kumar.. at least one like is deserved.
2025-05-01T16:44:56.688607,Ayyoooo sema da Sankar Sir Ranjini Waiting For movie,"Oh wow, awesome Sankar Sir, Ranjini is waiting for the movie."
2025-05-01T16:45:00.016300,A r rahman fans hit like here,A R Rahman fans hit like here.
2025-05-01T16:45:03.861487,Yeahh hhh... Akshay kumaaarrr. Fans like it,Yeahh hhh... Fans like Akshay Kumar.
2025-05-01T16:45:08.987052,RAJANI and AKSHAY ಅಣ್ಣನ ಅಭಿಮಾನಿಗಳು ಕನಾ೯ಟಕ ರಾಯಚೂರು ..... ಅಭಿನಂದನೆಗಳು ಚಿತ್ರಕ್ಕೆ,RAJANI and AKSHAY are fans of brother from Karnataka Raichur... Congratulations to the movie.
2025-05-01T16:45:12.880209,Best trailer like for thalaiva,The best trailer is like for the boss.
2025-05-01T16:45:16.660643,Rajani fans hit like here,Rajini fans hit like here
2025-05-01T16:45:21.250481,Shankar Anna and AR sir Sema mass,Shankar brother and AR sir are extremely awesome.
2025-05-01T16:45:26.079204,Superb Trailer Rajni Sir and Akki Bro Gazab Ka Trailer Hai Blockbuster Movie,"Superb trailer Rajni Sir and Akki Bro, the trailer is amazing, it's a blockbuster movie."
2025-05-01T16:45:29.736810,just 1 min 10k views wow,"Just one minute, 10,000 views wow."
2025-05-01T16:45:33.864499,For A r rahman Hit like,"For A.R. Rahman, hit like."
2025-05-01T16:45:38.467142,Like for rajini die hard fan,Like for a die-hard fan of Rajinikanth.
2025-05-01T16:45:42.228027,#Superstar Rajini biggest fans like here,The biggest fans of Superstar Rajini are here.
2025-05-01T16:45:46.154644,Pakkka masss #2.0 Vera level #தலைவா,Absolutely awesome #2.0 is on another level #leader.
2025-05-01T16:45:49.931359,Thalaiver serupu ku mun yaduvum onnum ella,There is nothing before the leader's anger.
2025-05-01T16:45:55.384845,Super Star fans like here,Super Star fans are here.
2025-05-01T16:45:58.953790,Rajini fans hit like.... Awesome tralier,Rajini fans hit like.... Awesome trailer
2025-05-01T16:46:03.318444,A R Rahman + Shankar,A R Rahman and Shankar
2025-05-01T16:46:07.461810,SUPERSTAR +ARR+ SHANKAR FANS HIT LIKE,SUPERSTAR ARR SHANKAR FANS HIT LIKE
2025-05-01T16:46:11.815594,rajini fans like here and subsibe me,Rajini fans like here and subscribe to me.
2025-05-01T16:46:16.322598,Adei adhukullayuma 7k views ? #20trailer,"Hey, how are there already 7k views? #20trailer"
2025-05-01T16:46:24.465251,Music Harris irutha semma ya irukum,Harris' music will be great.
2025-05-01T16:46:28.626987,Point blank padam remake..point blank paarunga super ra irukum,"The movie Point Blank remake is super, you should watch it."
2025-05-01T16:46:33.137102,All the best Anna... movie maperum vetri adaya valthukkal,All the best brother... best wishes for the movie's grand success.
2025-05-01T16:46:38.203602,Kamal time is prefer fat like v2,Kamal prefers fat like time is version 2.
2025-05-01T16:46:44.779524,irumugan maathiri irukku voice aa sonnaen,I told you the voice is like Irrumugan's.
2025-05-01T16:46:48.465833,Yeanda ivlo stylish aana role ku punch dialogue kuduthu saavadippeenga,Why are you giving such stylish punch dialogues for the role.
2025-05-01T16:46:52.458166,Vera level music Vera level getup,Next level music and next level getup.
2025-05-01T16:46:56.593305,Kaasa micham panna paatha Sathiyama music nalla irukkadhu,"When you listen to Kaasa micham sincerely, the music is not good."
2025-05-01T16:47:00.700820,2 second la like pottavangalaam yaaru?!,Who are the ones who liked it in just 2 seconds?!
2025-05-01T16:47:05.333412,KK IS MY BROTHER CHIYAAN VIKRAM ANNA MASS MASS MASS MASS VERA LEVEL LEVEL,"KK is my brother, Chiyaan Vikram is a superstar, he is truly amazing and outstanding."
2025-05-01T16:47:10.736908,Ghibran pundaya vitta ungalukku vera aale kedaika laya da.,"You won't find another guy like Ghibran if you lose him, man."
2025-05-01T16:47:15.284735,(You kena tahu lebih lagi untuk tahu saya) podurra oru likke,(You want to know more about me) just wait a little.
2025-05-01T16:47:19.467923,Generally bap se beta sawai....lekin yaha Bete(aditya varma)se bap sawai.......,Generally the son is like the father... but here the father is like the son (Aditya Varma)...
2025-05-01T16:47:23.384286,Karela vikram fance like butten powlikda,Karela Vikram looks like a fancy button polish.
2025-05-01T16:47:27.301599,My channel vanthuttu ponga Apdiya subscribe pannittu ponga pls support,Please come to my channel and subscribe to support me.
2025-05-01T16:47:31.501664,Namma commandos la best aana aalu,Our commandos are the best people.
2025-05-01T16:47:35.979657,Vikram bai.. Pesama tamil cinema vitu hollywood ponga! Ungaluku athan bestu,"Vikram brother, without talking, leave Tamil cinema and go to Hollywood! That is the best for you."
2025-05-01T16:47:40.160601,Sadness is seeing Kamal Haasan's name but no Kamal Haasan appearance,Sadness is seeing Kamal Haasan's name but no Kamal Haasan appearance.
2025-05-01T16:47:43.949872,Vera level Chiyaan Vikram sir superb,Another level Chiyaan Vikram sir is superb.
2025-05-01T16:47:48.072068,OMG awesome vikram speak in Malaysian language,OMG awesome Vikram speaks in Malaysian language.
2025-05-01T16:47:52.372714,Vera level ....MASS TRAILER....VIKRAM ANNA....CVF TENKASI,Next level....MASS TRAILER....VIKRAM BROTHER....CVF TENKASI
2025-05-01T16:47:57.244455,Kodaram Kondan Vera leVal Chiyaan annan sema masss cvf VNR AICVRM 20760,"Kodaram Kondan is really great, Chiyaan brother is super awesome, cvf VNR AICVRM 20760."
2025-05-01T16:48:02.762248,waaaooow chiyan semmmee sir...unga look n your acting...,"Wow Chiyan, you are amazing sir...your look and your acting..."
2025-05-01T16:48:07.032350,Thalivaaa nee vera level padam parakum,"The boss, you are at a different level when it comes to making films."
2025-05-01T16:48:11.239997,Chiyan fan From KERALA,A fan of Vikram from Kerala.
2025-05-01T16:48:15.702480,Irungada enga Annan Blue satta review solatom..,"Come on, I'll tell you the review of our brother Blue Satta."
2025-05-01T16:48:20.375126,Entha manusanu ku vayasu ana mariya erukaru ....epppa aa enna enarji men...great vikram sir,The man looks very young for his age...what an energy man...great Vikram sir.
2025-05-01T16:48:24.235253,Bhai jaldi upload karo Hindi mai movies please bhai,"Brother, please upload the movies in Hindi quickly, brother."
2025-05-01T16:48:28.406047,Johnwick aavadhu mayiravadhu.... Inga paarunga ya namma thalaivan ah...,"Johnwick is good or bad... Look here, our leader is..."
2025-05-01T16:48:32.996348,You Kena Tunggu lebih lama lagi.. untuk tahu saya... Hahahaha.. Last punch in Malay... Wow,You have to wait even longer to know me... Hahahaha... Last punch in Malay... Wow.
2025-05-01T16:48:38.850214,Semma MASS Chiyan Vikram Sir I am waiting,I am eagerly waiting for the amazing mass hero Chiyan Vikram Sir.
2025-05-01T16:48:43.586861,Tatarata tatat eyya ooua chiyan..... Chiyan fans hit like.....,The sound of excitement is amazing Chiyan..... Chiyan fans hit like.....
2025-05-01T16:48:47.834392,I m so happy to say vikram fan...shivaji - kamal - Vikram...,"I am so happy to say I am a fan of Vikram...Shivaji, Kamal, and Vikram..."
2025-05-01T16:48:51.970360,Hollywood level ki ma ki c*t It's a vikram's level.. Veera level..,"It's not a Hollywood level, it's Vikram's level.. Veera's level.."
2025-05-01T16:48:58.464057,Chiyaan Vikram sir HOLLYWOODla nadikka veendiya Aalu,Chiyaan Vikram sir is the man who should act in Hollywood.
2025-05-01T16:49:02.850548,Ur Rocking chiyaan sir,"You are rocking, lion sir."
2025-05-01T16:49:08.510046,Harris jayaraj music panni irutha nalla irukum,It would be nice if Harris Jayaraj composed the music.
2025-05-01T16:49:11.872842,You kena tunggu lebih lama lagi... untuk tahu saya...,You have to wait much longer... to know me...
2025-05-01T16:49:16.865962,You kena tunggu lebih lama lagi untuk tahu saya,You have to wait even longer to know me.
2025-05-01T16:49:20.933974,Irumugan maathiri feel aachu solluravan like poodu,It feels like a fool who says it's like Irumugan.
2025-05-01T16:49:26.573136,K K na Kadaram kondan,K K is the Kadaram Kondan.
2025-05-01T16:49:32.193245,Vikram look Vera level. Making la pakumbotheya veriya irruku. Kasa thaniya vari erachi irrukanga pola.trailer semma mass dha.,Vikram looks at another level. The making feels very intense. It seems like they have put in a lot of effort separately. The trailer is absolutely mass.
2025-05-01T16:49:37.936886,Chiyaan vikram in last dialogue in enna paththi innum konjam therunjooooo mass dialogue,"Chiyaan Vikram's last dialogue in the movie is still giving me goosebumps, what a powerful line!"
2025-05-01T16:49:42.156036,Vikram sir nadippuku vayasu agave agathu.. Hats off u..,Vikram sir's acting never ages. Hats off to you.
2025-05-01T16:49:46.400525,Congrats vikaram sir behalf thala fans,Congratulations Vikram sir on behalf of Thala fans.
2025-05-01T16:49:50.845340,Indha manusanuku oru nallathu nadakanumnu ninaikuruvanga like podunga,"These people think something good should happen to this man, so go ahead and like."
2025-05-01T16:49:55.946985,Vikram's last dialogue is malay language !,Vikram's last dialogue is in Malayalam language.
2025-05-01T16:50:00.518898,Chiyaan vikram mass trailer in Kadaram kondan,The mass trailer of Chiyaan Vikram in Kadaram Kondan
2025-05-01T16:50:04.906242,Last la Malaysian language ningge romba naal wait pannano enna kandupudike semma,"At the end, I was shocked to find out that we had to wait for the Malaysian language for so many days."
2025-05-01T16:50:08.825668,Vikram Sir u r a pure fire,Vikram Sir you are pure fire.
2025-05-01T16:50:12.677676,chiyan Anna eppaume mass than ..,Chiyan Anna is always great.
2025-05-01T16:50:16.805125,I love you Chiyaan vikram anna,I love you brother Chiyaan Vikram.
2025-05-01T16:50:21.378007,kk na kena koo koo* kedigala koondoda pudikravaru nu sola vanthan...,He came to say that they call you the one who likes to hug.
2025-05-01T16:50:25.503128,Vikram =Hardwork Never ever give up(Gibran music ),Vikram equals hard work and never ever give up (Gibran music).
2025-05-01T16:50:29.633136,Paiyan ah vida Appa mass dhan,The son is more powerful than the father.
2025-05-01T16:50:33.611480,Chummaa tup tup tup nu pottu pogite irupen,I'm just going to keep pouring and pouring non-stop.
2025-05-01T16:50:37.550989,U kena tunggu lebih lama lagi Untuk tahu sayawow,You have to wait even longer to know wow.
2025-05-01T16:50:42.482422,WAITING FOR SHANKAR'S + KAMAL HASSAN - MAGNUM OPUS - INDIAN 2 MOVIE.,"WAITING FOR SHANKAR'S AND KAMAL HASSAN'S MAGNUM OPUS, THE INDIAN 2 MOVIE."
2025-05-01T16:50:46.575381,Enna da John wick Tamil version maari irruku ....,"What is it, John Wick looks like a Tamil version..."
2025-05-01T16:50:51.027008,After Iru Mugan Most Awaited Vikram movie,"After the movie Iru Mugan, the most awaited is the Vikram movie."
2025-05-01T16:50:55.355771,செம்ம சியான மரண Waiting for kadaram kondon movie,I am eagerly waiting for the movie Kadaram Kondon.
2025-05-01T16:51:00.136578,You kena tunggu lama lagi untuk tosaaaaaa,You have to wait a long time for the toss.
2025-05-01T16:51:04.774848,Gethu kaatraru pa Vikram ji.... Mersalayitan.....,You are showing great style Vikram ji.... That's Mersal for you.....
2025-05-01T16:51:08.192819,Super super Ghibran bgm vera level,"Super super, Ghibran's background music is on another level."
2025-05-01T16:51:12.524000,KK na KK na yaare...? King of Kollywood,"Who is KK, the king of Kollywood?"
2025-05-01T16:51:17.801600,Vera level chiyyan vikram,Vikram is a next level hero.
2025-05-01T16:51:22.293493,0:45 Chiyaan Deadly look Ungaluku vayase aagadha,0:45 Chiyaan's deadly look doesn't age you.
2025-05-01T16:51:27.065226,Chiyaan in k. K mass mass mass mass mass mass mass mass mass chiyaan veriyan suthamalli chiyaan boys,"Chiyaan is a mass hero, truly amazing and energetic, the boys love Chiyaan."
2025-05-01T16:51:31.869388,Chiyaaannnn.... Only for u... Vera level handsome hunk...,Chiyaan... Only for you... He's a very handsome hunk...
2025-05-01T16:51:37.710306,Trailer vera level chiyaan vikram anna fans hit,"The trailer is next level, Chiyaan Vikram anna fans will love it."
2025-05-01T16:51:43.641966,Chiyan ANNA YEPOTHUMEAY MASS THA....BY CVF TENKASI,Chiyan brother is always great... by CVF Tenkasi
2025-05-01T16:51:47.437471,this time naata vittu odurathu uruthinu nenaikiraen.,This time I think I will definitely run away from the country.
2025-05-01T16:51:51.880561,SEMMA STYLISH CHIYAAN VIKRAM SIR BIG BLOCKBUSTER LOADING WISHING IN ALL THALAPATHY VIJAY,"Extremely stylish Chiyaan Vikram sir, big blockbuster loading, wishing all the best to Thalapathy Vijay."
2025-05-01T16:51:56.114843,Mass mass mass mass Vikram sir,"Massive, massive, massive Vikram sir."
2025-05-01T16:51:59.816575,Our king is Back yo yo,"Our king is back, yo yo."
2025-05-01T16:52:04.189648,Intha trailer partha piragu chiyan fan nu soldrathula perumaiya irukku.... Chiyan mass.....,"After watching this trailer, I feel proud to call myself a Chiyan fan... Chiyan is a mass hero..."
2025-05-01T16:52:08.133410,Semma vera level Chiyaan anna than mass,Chiyaan brother is at an extremely high level of mass.
2025-05-01T16:52:12.277735,This is true... Semma mass vikram......,This is true... Vikram is absolutely awesome......
2025-05-01T16:52:16.828526,Music ! Ghibran.. Vera level,The music is amazing! Ghibran is at another level.
2025-05-01T16:52:20.951627,Thalaiva Marana Waiting For KK Movie ........... CVF (SM.KSP) =KingStar Sarath PandiaN,"Sir, I am eagerly waiting for the KK movie from KingStar Sarath Pandian."
2025-05-01T16:52:24.973586,U kena tunggu lebih lama lg.. utk thosai....,You have to wait a little longer for the dosa.
2025-05-01T16:52:29.566094,Hollowed level la iruka rompa ethir pakkalam Vikram acting vera level,"Vikram's acting is at a different level in the movie Hollowed, it's extremely intense."
2025-05-01T16:52:33.354609,Chiyan Anna fan hit like,Chiyan Vikram fan hit like.
2025-05-01T16:52:37.415343,Surya Anna Fans Hit Like,Surya Anna Fans Hit Like
2025-05-01T16:52:42.303472,Ngommala chiyan Vera lvl a irukkarraaa,He is a very good liar.
2025-05-01T16:52:46.805822,Inimae oorukulla mass uh gethu nu sollitu thiriya kudaathu Yean naa athu ellaamae naanga thaan,"From now on, don't wander around the neighborhood boasting about being the best because we are the ones who are actually the best."
2025-05-01T16:52:52.781562,Enna Pathi Teriyanumna Nee Innum Konjam Kathirukkanum well said kathirukkom thalaivare waiting for you Only,"If you want to know about it, you still have to wait a little while, well said we are waiting for you, leader, Only."
2025-05-01T16:52:57.770236,Nee velaiyadunathu yanta illa yaman ta theeriiii,"You are not doing any work, you are just wandering around."
2025-05-01T16:53:02.437790,Waiting for you thalaivaa vaa vaa vaa eppa varuva,Waiting for you boss come come come when will you come
2025-05-01T16:53:09.351084,Deiii movie eppa da waiting laye veri aaguthu,"Hey, when is the movie coming? I'm getting so excited just waiting for it."
2025-05-01T16:53:13.164668,You kena tunggu lama lagi untuk tahu saya.. final dialogue ! in Malay :O,You have to wait a long time to know my final dialogue! In Malay :O
2025-05-01T16:53:17.333282,Chiyan pwoli lookCVF kerala boys like adikk,Chiyan looks great in CVF and Kerala boys love this style.
2025-05-01T16:53:21.311941,Just for fun Kk naaa yarru Kanja karupu,"Just for fun, who is that dark-skinned guy."
